Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Schiedam;KD48;;mr. C.T. van Deventer;417
Schiedam;KD48;;mr. S. van Houten;119
Schoterland;KD81;Kiesgerechtigden;;5184
Schoterland;KD81;Opkomst;;3725
Schoterland;KD81;AantalStembriefjes;;3725
Schoterland;KD81;AantalGeldigeStemmen;;3650
Schoterland;KD81;AantalBlancoStemmen;;75
Schoterland;KD81;;G.L. van der Zwaag;1704
Schoterland;KD81;;mr. J. Schokking;1012
Schoterland;KD81;;J.P. Engelman;934
's-Gravenhage I;KD43;Kiesgerechtigden;;6345
's-Gravenhage I;KD43;Opkomst;;4149
's-Gravenhage I;KD43;AantalStembriefjes;;4149
's-Gravenhage I;KD43;AantalGeldigeStemmen;;4056
's-Gravenhage I;KD43;AantalBlancoStemmen;;93
's-Gravenhage I;KD43;;J. Krap;1643
's-Gravenhage I;KD43;;mr. W. Dolk;1307
's-Gravenhage I;KD43;;J.A. Bergmeyer;681
's-Gravenhage I;KD43;;mr. D. van Houten;344
's-Gravenhage I;KD43;;F. Mol;81
's-Gravenhage II;KD44;Kiesgerechtigden;;6809
's-Gravenhage II;KD44;Opkomst;;4640
's-Gravenhage II;KD44;AantalStembriefjes;;4640
's-Gravenhage II;KD44;AantalGeldigeStemmen;;4562
's-Gravenhage II;KD44;AantalBlancoStemmen;;78
's-Gravenhage II;KD44;;J.F.W. Conrad;2536
's-Gravenhage II;KD44;;W.B. van Liefland;1862
's-Gravenhage II;KD44;;P.J. in de Betou;164
's-Gravenhage III;KD119;Kiesgerechtigden;;7014
's-Gravenhage III;KD119;Opkomst;;4605
's-Gravenhage III;KD119;AantalStembriefjes;;4605
's-Gravenhage III;KD119;AantalGeldigeStemmen;;4532
's-Gravenhage III;KD119;AantalBlancoStemmen;;73
's-Gravenhage III;KD119;;J.M. Pijnacker Hordijk;2434
's-Gravenhage III;KD119;;G.J.C.A. Pop;1331
's-Gravenhage III;KD119;;A. Hoogenraad;767
's-Hertogenbosch;KD55;Kiesgerechtigden;;4732
's-Hertogenbosch;KD55;Opkomst;;2161
's-Hertogenbosch;KD55;AantalStembriefjes;;2161
's-Hertogenbosch;KD55;AantalGeldigeStemmen;;2123
's-Hertogenbosch;KD55;AantalBlancoStemmen;;38
's-Hertogenbosch;KD55;;mr. J.A. Loeff;1636
's-Hertogenbosch;KD55;;D. de Klerk;487
Sittard;KD67;Kiesgerechtigden;;6704
Sittard;KD67;Opkomst;;4144
Sittard;KD67;AantalStembriefjes;;4144
Sittard;KD67;AantalGeldigeStemmen;;4014
Sittard;KD67;AantalBlancoStemmen;;130
Sittard;KD67;;J. Arnoldts;2052
Sittard;KD67;;mr. C.C.M.H. baron van Bieberstein Rogalla Zawadsky;1962
Sliedrecht;KD99;Kiesgerechtigden;;5919
Sliedrecht;KD99;Opkomst;;3775
Sliedrecht;KD99;AantalStembriefjes;;3775
Sliedrecht;KD99;AantalGeldigeStemmen;;3668
Sliedrecht;KD99;AantalBlancoStemmen;;107
Sliedrecht;KD99;;dr. A. Kuyper;2311
Sliedrecht;KD99;;D. de Klerk;1357
Sneek;KD10;Kiesgerechtigden;;6035
Sneek;KD10;Opkomst;;4932
Sneek;KD10;AantalStembriefjes;;4932
Sneek;KD10;AantalGeldigeStemmen;;4903
Sneek;KD10;AantalBlancoStemmen;;29
Sneek;KD10;;mr. H. Okma;3076
Sneek;KD10;;H.P.N. Halbertsma;1579
Sneek;KD10;;O. Schriecke;248
Steenwijk;KD70;Kiesgerechtigden;;5701
Steenwijk;KD70;Opkomst;;4457
Steenwijk;KD70;AantalStembriefjes;;4457
Steenwijk;KD70;AantalGeldigeStemmen;;4359
Steenwijk;KD70;AantalBlancoStemmen;;98
Steenwijk;KD70;;L.F. Duymaer van Twist;2545
Steenwijk;KD70;;J. Meesters 2;1544
Steenwijk;KD70;;W.P. Zeilmaker;270
Tiel;KD71;Kiesgerechtigden;;5639
Tiel;KD71;Opkomst;;3881
Tiel;KD71;AantalStembriefjes;;3881
Tiel;KD71;AantalGeldigeStemmen;;3654
Tiel;KD71;AantalBlancoStemmen;;227
Tiel;KD71;;mr. M. Tydeman jr.;2621
Tiel;KD71;;mr. Th. Heemskerk;1033
Tietjerksteradeel;KD108;Kiesgerechtigden;;6234
Tietjerksteradeel;KD108;Opkomst;;5490
Tietjerksteradeel;KD108;AantalStembriefjes;;5490
Tietjerksteradeel;KD108;AantalGeldigeStemmen;;5446
Tietjerksteradeel;KD108;AantalBlancoStemmen;;44
Tietjerksteradeel;KD108;;A.S. Talma;3025
Tietjerksteradeel;KD108;;mr. P.J. Troelstra;1247
Tietjerksteradeel;KD108;;mr. H.P. de Kanter;1174
Tilburg;KD57;Kiesgerechtigden;;5592
Tilburg;KD57;Opkomst;;3802
Tilburg;KD57;AantalStembriefjes;;3802
Tilburg;KD57;AantalGeldigeStemmen;;3712
Tilburg;KD57;AantalBlancoStemmen;;90
Tilburg;KD57;;J.F. Jansen;3122
Tilburg;KD57;;J. Brinkhuis;590
Utrecht I;KD110;Kiesgerechtigden;;6426
Utrecht I;KD110;Opkomst;;5121
Utrecht I;KD110;AantalStembriefjes;;5121
Utrecht I;KD110;AantalGeldigeStemmen;;4993
Utrecht I;KD110;AantalBlancoStemmen;;128
Utrecht I;KD110;;jhr.mr. A.P.C. van Karnebeek;1852
Utrecht I;KD110;;A.W.F. Idenburg;1534
Utrecht I;KD110;;mr. P.J. Troelstra;935
Utrecht I;KD110;;mr. E.A. Smidt;672
Utrecht II;KD111;Kiesgerechtigden;;4527
Utrecht II;KD111;Opkomst;;3617
Utrecht II;KD111;AantalStembriefjes;;3617
Utrecht II;KD111;AantalGeldigeStemmen;;3505
Utrecht II;KD111;AantalBlancoStemmen;;114
Utrecht II;KD111;;mr. D.A.P.N. Koolen;1390
Utrecht II;KD111;;jhr.mr. J. Ro�ll;1059
Utrecht II;KD111;;J. Oudegeest;903
Utrecht II;KD111;;mr. E.A. Smidt;151
Veendam;KD78;Kiesgerechtigden;;5966
Veendam;KD78;Opkomst;;4020
Veendam;KD78;AantalStembriefjes;;4020
Veendam;KD78;AantalGeldigeStemmen;;3935
Veendam;KD78;AantalBlancoStemmen;;85
Veendam;KD78;;J.H.A. Schaper;1927
Veendam;KD78;;dr. D. Bos;1250
Veendam;KD78;;J. van der Molen Tz.;758
Veghel;KD106;Kiesgerechtigden;;5438
Venlo;KD66;Kiesgerechtigden;;6044
Waalwijk;KD103;Kiesgerechtigden;;6084
Weert;KD105;Kiesgerechtigden;;6104
Weert;KD105;Opkomst;;3381
Weert;KD105;AantalStembriefjes;;3381
Weert;KD105;AantalGeldigeStemmen;;3302
Weert;KD105;AantalBlancoStemmen;;79
Weert;KD105;;jhr.mr. V.E.L. de Stuers;2270
Weert;KD105;;B.J. Hulshof;1032
Weststellingwerf;KD109;Kiesgerechtigden;;5228
Weststellingwerf;KD109;Opkomst;;3331
Weststellingwerf;KD109;AantalStembriefjes;;3331
Weststellingwerf;KD109;AantalGeldigeStemmen;;3276
Weststellingwerf;KD109;AantalBlancoStemmen;;55
Weststellingwerf;KD109;;G.L. van der Zwaag;1222
Weststellingwerf;KD109;;A.S. Talma;1169
Weststellingwerf;KD109;;dr. H. Blink;885
Wijk bij Duurstede;KD89;Kiesgerechtigden;;6509
Wijk bij Duurstede;KD89;Opkomst;;4634
Wijk bij Duurstede;KD89;AantalStembriefjes;;4634
Wijk bij Duurstede;KD89;AantalGeldigeStemmen;;4474
Wijk bij Duurstede;KD89;AantalBlancoStemmen;;160
Wijk bij Duurstede;KD89;;jhr.mr. H.M.J. van Asch van Wijck;3091
Wijk bij Duurstede;KD89;;jhr.mr. J.G. ridder van Rappard;1015
Wijk bij Duurstede;KD89;;J. Oudegeest;368
Winschoten;KD4;Kiesgerechtigden;;6004
Winschoten;KD4;Opkomst;;3950
Winschoten;KD4;AantalStembriefjes;;3950
Winschoten;KD4;AantalGeldigeStemmen;;3883
Winschoten;KD4;AantalBlancoStemmen;;67
Winschoten;KD4;;dr. D. Bos;1314
Winschoten;KD4;;H.H. van Kol;1254
Winschoten;KD4;;J.C. Wirtz;697
Winschoten;KD4;;B.L. Tijdens;335
Winschoten;KD4;;E. Brader Bz.;283
Zaandam;KD37;Kiesgerechtigden;;7289
Zaandam;KD37;Opkomst;;5032
Zaandam;KD37;AantalStembriefjes;;5032
Zaandam;KD37;AantalGeldigeStemmen;;4941
Zaandam;KD37;AantalBlancoStemmen;;91
Zaandam;KD37;;K. de Boer;2203
Zaandam;KD37;;mr. M. Mendels;1428
Zaandam;KD37;;J.H. Feringa;847
Zaandam;KD37;;F.J.A.M. Wierdels;463
Zevenbergen;KD62;Kiesgerechtigden;;6089
Zierikzee;KD52;Kiesgerechtigden;;5919
Zierikzee;KD52;Opkomst;;5204
Zierikzee;KD52;AantalStembriefjes;;5204
Zierikzee;KD52;AantalGeldigeStemmen;;5175
Zierikzee;KD52;AantalBlancoStemmen;;29
Zierikzee;KD52;;jhr.mr. J.J. Pompe van Meerdervoort;2713
Zierikzee;KD52;;J.A. de Bruijne;2462
Zuidhorn;KD69;Kiesgerechtigden;;6421
Zuidhorn;KD69;Opkomst;;4841
Zuidhorn;KD69;AantalStembriefjes;;4841
Zuidhorn;KD69;AantalGeldigeStemmen;;4760
Zuidhorn;KD69;AantalBlancoStemmen;;81
Zuidhorn;KD69;;J.C. Wirtz;2157
Zuidhorn;KD69;;G. Zijlma;1880
Zuidhorn;KD69;;mr. P.J. Troelstra;723
Zutphen;KD19;Kiesgerechtigden;;6368
Zutphen;KD19;Opkomst;;5016
Zutphen;KD19;AantalStembriefjes;;5016
Zutphen;KD19;AantalGeldigeStemmen;;4903
Zutphen;KD19;AantalBlancoStemmen;;113
Zutphen;KD19;;mr. H. Goeman Borgesius;2200
Zutphen;KD19;;R.P.J. Tutein Nolthenius;1758
Zutphen;KD19;;dr. M.A. Brants;556
Zutphen;KD19;;P.L. Tak;389
Zwolle;KD12;Kiesgerechtigden;;5795
Zwolle;KD12;Opkomst;;4487
Zwolle;KD12;AantalStembriefjes;;4487
Zwolle;KD12;AantalGeldigeStemmen;;4264
Zwolle;KD12;AantalBlancoStemmen;;223
Zwolle;KD12;;A. baron van Dedem;2343
Zwolle;KD12;;J. Hoven;1206
Zwolle;KD12;;dr. M.W. Pijnappel;435
Zwolle;KD12;;mr. M. Mendels;280
